"date","favorites","id","isRetweet","retweets","text"
"1461368000000","9774","723655961999736833","False","3688","Thank you California! See you soon!\n#MakeAmericaGreatAgain #Trump2016\nhttps://t.co/uJCqbQYYWR https://t.co/8rqI4mQ3Tw"
"1461363663000","8844","723637770758033409","False","2791","Thank you, @DonaldJTrumpJr! #Trump2016 #MakeAmericaGreatAgain \nhttps://t.co/FJXjkZAAQf https://t.co/0NQLzbwuFo"
"1461346537000","12498","723565939162275840","False","4470","Thank you for the incredible support, Maryland! This is a movement!\n#MakeAmericaGreatAgain #Trump2016\nhttps://t.co/Uyq4sTYb0l"
"1461337211000","21621","723526822424678400","False","5482","I met Prince on numerous occasions. He was an amazing talent and wonderful guy. He will be greatly missed!"
"1461276987000","18271","723274222907301888","False","6649","Cruz said Kasich should leave because he couldn't get to 1237. Now he can't get to 1237. Drop out LYIN' Ted."
"1461275241000","20441","723266899275091969","False","6918","Both Ted Cruz and John Kasich have no path to victory. They should both drop out of the race so that the Republican Party can unify!"
"1461234123000","21397","723094439485399040","False","7673","Senator Ted Cruz has been MATHEMATICALLY ELIMINATED from race. He said Kasich should get out for same reason. I think both should get out!"
"1461233688000","9553","723092613457448960","False","2100","I will be doing the @TODAYshow with my wife, Melania, and the rest of my family in a major Town Hall. Hopefully, it will be fun! Enjoy.7A.M."
"1461205579000","9986","722974716395425793","False","3241","Thank you Maryland- what a great way to conclude the day! Will be back soon. #Trump2016 https://t.co/dNeTdMENdV https://t.co/JbJYYpEsmo"
"1461203907000","12610","722967703313612802","False","4141","We are going to bring steel and manufacturing back to Indiana!"
"1461203897000","14540","722967660833722369","False","4348","Had a meeting with the terrific @GovPenceIN of Indiana. So excited to campaign in his wonderful state! https://t.co/73uCyV6ql4"
"1461192604000","11744","722920297393995776","False","4048","Thank you Indiana! Will be back soon!\n#Trump2016 #MakeAmericaGreatAgain https://t.co/pxvSL8cs3B"
"1461168336000","6210","722818508665454593","False","2224","#Trump360 Watch this 360 video of my speech last night at Trump Tower- https://t.co/2YT2Kxly9t"
"1461164590000","11896","722802795720634368","False","3625","Off to Indiana! #Trump2016 https://t.co/zqUdaaSaXD"
"1461156179000","22421","722767517349978112","False","7984","Ted Cruz is mathematically out of winning the race. Now all he can do is be a spoiler, never a nice thing to do. I will beat Hillary!"
"1461124710000","8910","722635529708285952","False","3086","MAKE AMERICA GREAT AGAIN! https://t.co/tK6mKZpFBl"
"1461123083000","11742","722628702748688385","False","4282","""@bigop1: @realDonaldTrump @CNN @oreillyfactor https://t.co/vXiQru6HIE""  Wow, really nice!"
"1461122539000","17311","722626421231890432","False","5065","Thank you New York, I will never forget!"
"1461114516000","20262","722592772096724997","False","7893","Thank you New York! I love you!\n#MakeAmericaGreatAgain #Trump2016 https://t.co/T1J0aUwMXl"
"1461113692000","12230","722589315923054592","False","3321",".@CNN is so negative it is impossible to watch. Terrible panel, angry haters. Bill O  @oreillyfactor said such an amazing thing about me!"
"1461110617000","7911","722576418752892928","False","2394","""@GreenSkyDeb: Look everybody, DonaldTrump will win it on the first ballot so keep praying!!! #TrumpTrain #Trump2016 #MakeAmericaGreatAgain"""
"1461109881000","11829","722573329400520704","False","3127","""@keksec__org: @realDonaldTrump Your policies will make this state and country great again! #MakeAmericaGreatAgain https://t.co/SWxV3YCbqb"""
"1461109809000","7061","722573028677304320","False","2010","""@kdk144: @realDonaldTrump Everybody is ""In A New York State of Mind"" now!"""
"1461103215000","7616","722545371809980417","False","2738","Polls close in 3 hours! Everyone get out and VOTE!\n#Trump2016 #MakeAmericaGreatAgain\nhttps://t.co/EuFxefFu0D"
"1461102025000","0","722540379799740416","True","2657","RT @DonaldJTrumpJr: A message from Donald J. Trump to NEW YORK!\n  https://t.co/FMosFLn8yq"
"1461099220000","5550","722528613690654724","False","1732","Discussing #NewYorkValues\nin Buffalo last night- on the eve of the #NYPrimary.\nLETS GO NY! #VoteTrump \nhttps://t.co/6x8Dag7REA"
"1461095192000","12018","722511721257181184","False","5259","1988 with Oprah- discussing why I would never rule out a run for #POTUS.\n#Trump2016 #VoteTrumpNY #PrimaryDay https://t.co/9rup33Rl29"
"1461092655000","8739","722501079297048576","False","4101","Who did the House Task Force on\nUrgent Fiscal Issues call- when America needed HELP? \nhttps://t.co/Q1NErOtW9V"
"1461089932000","10730","722489659117420544","False","5434","#MakeAmericaGreatAgain\n#Trump2016 https://t.co/awow5pyn7n"
"1461088388000","11503","722483180826181633","False","5553","LETS GO AMERICA! Time to take back\nour country, and #MakeAmericaGreatAgain\nWatch video &amp; go\n#VoteTrump! https://t.co/lsKdqGFyvQ"
"1461085494000","6510","722471042367778816","False","2299","#ICYMI: #Trump2016 closing speech in\nBuffalo, New York!\n#VoteTrumpNY https://t.co/tS6mWn2oth"
"1461081714000","5755","722455189911953409","False","2357","Join me in Indianapolis, Indiana tomorrow at 3pm! #Trump2016\n#MakeAmericaGreatAgain\nTickets: https://t.co/36c7PLAqyq https://t.co/JBNYtk3FyE"
"1461079026000","5603","722443916742639617","False","1653","Thank you Eric! https://t.co/pu1vDiQlrV"
"1461068014000","13879","722397728475582465","False","5106","A big day for New York and for our COUNTRY! MAKE AMERICA GREAT AGAIN!"
"1461063670000","5611","722379509060788224","False","1180","I am on @foxandfriends at 7:00 A.M. ENJOY!"
"1461036722000","8716","722266479660556289","False","2910","Thank you Buffalo! #NYPrimary \nhttps://t.co/Z9QphVlZft https://t.co/4ujDuOvLPj"
"1461036306000","13786","722264735966748672","False","6753","#MakeAmericaGreatAgain #NYPrimary\nhttps://t.co/awow5pyn7n"
"1461016492000","13940","722181629528141824","False","5604","Lyin’ Ted Cruz even voted against Superstorm Sandy aid and September 11th help. So many New Yorkers devastated. Cruz hates New York!"
"1461001831000","8960","722120138057740288","False","3117","New York, we will make America great again! https://t.co/KyxbaW4fsL"
"1460977344000","12392","722017428520243201","False","3806","Kasich only looks O.K. in polls against Hillary because nobody views him as a threat and therefore have placed ZERO negative ads against him"
"1460977080000","12497","722016321119121409","False","4088","Lyin' Ted Cruz can't win with the voters so he has to sell himself to the bosses-I am millions of VOTES ahead! Hillary would destroy him &amp; K"
"1460970133000","8499","721987186732703744","False","2867","""@DiamondandSilk: .@realDonaldTrump is who we need 2 fix this corrupted, rigged system. 4 no Profit, Under budget &amp; ahead of schedule."
"1460934293000","14717","721836860356628482","False","5340","Thank you for today's endorsement, New York Veteran Police Association! \n#NewYorkValues https://t.co/AMFBymUXuZ https://t.co/ZQHmkBDUnA"
"1460926864000","11550","721805701325172736","False","4576","Thank you, California! Will see you soon! #MakeAmericaGreatAgain \nhttps://t.co/VyxSXUEkZn https://t.co/5rk1U4dQ7r"
"1460903652000","23126","721708342838747136","False","7570","I would have millions of votes more than Hillary except for the fact that I had 17 opponents and she just had a socialist named Bernie!"
"1460900498000","22682","721695114943442946","False","7401","Crooked Hillary Clinton is spending a fortune on ads against me. I am the one person she doesn't want to run against. Will be such fun!"
"1460900311000","15500","721694330805755904","False","5140","Lyin' Ted Cruz can't get votes (I am millions ahead of him) so he has to get his delegates from the Republican bosses. It won't work!"
"1460900065000","11319","721693297429901312","False","3476","Lyin' Ted Cruz will never be able to beat Hillary. Despite a rigged delegate system, I am hundreds of delegates ahead of him."
"1460899721000","9686","721691854849318912","False","2977","I'll be in one of my favorite places this morning, Staten Island. Big crowd, will be fun!"
"1460861424000","10420","721531225916223488","False","4529","#MakeAmericaGreatAgain #NYPrimary \nhttps://t.co/x0smlMCWau"
"1460852865000","10834","721495328097042432","False","4095","Thank you California, Connecticut, Maryland, and Pennsylvania!\n#MakeAmericaGreatAgain #Trump2016 https://t.co/pwFFHyzSE6"
"1460852014000","6655","721491758236962816","False","2419","See you tomorrow Dutchess County, \nNew York! #NYPrimary #TrumpTrain\nhttps://t.co/z9LOIkEyOq https://t.co/caMLixZfda"
"1460850541000","8179","721485578278203397","False","2131","Will be on Hannity tonight. Rebroadcast of town hall from Pittsburgh, PA. 8:00pm on FOX. Enjoy! #Trump2016 https://t.co/ZhaxXnAohm"
"1460844175000","5684","721458878622363648","False","1720","""@Ollie_621: @FoxNews @realDonaldTrump I think it's more like 64%. #VoteTrumpNY🗽 #MakeAmericaGreatAgain!"
"1460842209000","8334","721450634520584192","False","3109","""@AshleyEdam: New CBS Poll shows defections from Cruz's core supporters &amp; increased support for @realDonaldTrump ...Not surprising."""
"1460842110000","11785","721450217384579076","False","4335","""@Trumptbird: Dear  I'm starting to believe that you're actually going to WIN! #Trump2016 #presidenttrump #primary https://t.co/l7IcxN64gz"""
"1460842068000","7066","721450040552722433","False","2769","""@Trump_Supporter: ""Trump Holds 66% Favorable Rating in New York – Leads Hillary Clinton by 19pts in Empire... https://t.co/sGAS3bFpCy"
"1460830561000","5608","721401779276144640","False","1845","THANK YOU, SYRACUSE! #NYPrimary\nhttps://t.co/9oHimG204Y https://t.co/agy5p8NCox"
"1460823373000","13389","721371631118127104","False","3399","Just arrived in Syracuse, NY. Big crowd, great place! We will bring back the desperately needed jobs. #NYPrimary https://t.co/vOEQDsEAKC"
"1460816919000","5989","721344559205244928","False","2158","#ICYMI: @foxandfriends this morning. \nhttps://t.co/s5pUEdCWI0"
"1460808026000","7808","721307257472999424","False","2045","I will be interviewed on @foxandfriends at 9:00 A.M. I will be talking about the rigged and boss controlled Republican primaries!"
"1460807771000","7160","721306189867413504","False","2135","""@dmharvey89: @realDonaldTrump @wdct8110 I just voted for @realDonaldTrump in Indiana. Everyone I talk to was following suit!"" Fantastic!"
"1460769475000","4601","721145563970936833","False","1302","""@herb_stamper: @JackoffJosh711 @SenFrankNiceley @FoxNews @WSJ we are becoming a third world country because of jerks like him"" Great!"
"1460769329000","13130","721144953192247296","False","4159","""@wdct8110: @realDonaldTrump We love you Donald ! Finally someone who actually cares about us .. !! https://t.co/BKoQu1mm4A"""
"1460769266000","6676","721144689647316992","False","1751","""@Bubble709_: @realDonaldTrump Praying for your family and your win in New York."" Thank you!"
"1460768349000","5071","721140843525050369","False","1805","Join me this weekend! #NYPrimary\n4/16: SYRACUSE - NOON\nhttps://t.co/Eu43S1wJN9\n4/16: WATERTOWN - 3pm\nhttps://t.co/UdOZzisJhA \n#Trump2016"
"1460757158000","8900","721093904527925249","False","3026","Thank you, @NYPost! #Trump2016\nhttps://t.co/KzGweIxaEo"
"1460754720000","12383","721083678387003396","False","4474","Thank you America! #Trump2016 https://t.co/PTKkrLeuCB"
"1460692237000","9961","720821603064524800","False","4236","MAKE AMERICA GREAT AGAIN!\nhttps://t.co/VxVOG3c5RZ"
"1460656523000","7089","720671808861696003","False","2883","Join me on Saturday- in Syracuse, New York! #NYPrimary #Trump2016\nhttps://t.co/F6JkPKb1hn https://t.co/yfJZUlDdCM"
"1460609241000","11653","720473496187498496","False","3776","Thank you Pittsburgh, Pennsylvania!\n#MakeAmericaGreatAgain #Trump2016 https://t.co/7WHS3vbXSw"
"1460607106000","13661","720464540375375873","False","5567","Big protest march in Colorado on Friday afternoon! Don't let the bosses take your vote!"
"1460606039000","15910","720460065958989827","False","5416","The rules DID CHANGE in Colorado shortly after I entered the race in June because the pols and their bosses knew I would win with the voters"
"1460605589000","13933","720458178698338304","False","5429","Biggest story in politics is now happening in the great State of Colorado where over one million people have been precluded from voting!"
"1460595985000","9378","720417893696040960","False","2674","Will be interviewed by @SeanHannity on @FoxNews tonight at 10pm from Pennsylvania. Enjoy! #Trump2016 https://t.co/8IJ40zKS90"
"1460555323000","8246","720247344197820416","False","2931","Join me in Pittsburgh- tonight at 7pmE! #Trump2016 #TrumpTrain\nTickets: https://t.co/TrKj5lGXup"
"1460524301000","8787","720117231821156352","False","3007","#MakeAmericaGreatAgain #Trump2016 https://t.co/249n3yLQxS"
"1460524207000","8385","720116836617072641","False","2754","#MakeAmericaGreatAgain #Trump2016  https://t.co/l5TyL8U4e8"
"1460519619000","9668","720097594207268864","False","2140","Great to be on @andersoncooper tonight with my wonderful family. Will be rebroadcast at 12:00 A.M.  (EASTERN)."
"1460499328000","9784","720012484174811136","False","3103","I LOVE NEW YORK! #NewYorkValues \nhttps://t.co/dbTDhYAX1v"
"1460477423000","15394","719920610210615296","False","5842","THANK YOU California, Maryland, New York, and Pennsylvania! See you soon!\n#MakeAmericaGreatAgain #Trump2016 https://t.co/2lyqnMRIGq"
"1460476974000","15277","719918725936373761","False","4921","Missouri just confirmed #Trump2016 as the official winner- with an additional 12 delegates. #MakeAmericaGreatAgain https://t.co/AVTkCAne5w"
"1460455982000","12911","719830679765270528","False","4906","WOW, great new poll- New York! Thank you for your support! #Trump2016\n#NewYorkValues https://t.co/kuvCXJXjcr https://t.co/WSVmdI8vfZ"
"1460424683000","11645","719699403435585537","False","4239","Thank you Albany, New York!\n#MakeAmericaGreatAgain #Trump2016\nhttps://t.co/IAOuSY5VDC https://t.co/WcItUuxej8"
"1460415774000","6386","719662034573504517","False","2229","Join me in Rome, NY- tomorrow!\n#Trump2016 #NYPrimary\nTickets available: https://t.co/VGCdQubia1"
"1460414965000","6582","719658640848723968","False","1945","Tune in &amp; join me live in Albany, New York! 7pmE start time! I love you New York! #Trump2016 #TrumpTrain \nhttps://t.co/rY5zqUX9Wu"
"1460412459000","7023","719648132225699840","False","3002","A very interesting piece, by a very good writer, @KirstenPowers of @USATODAY and @FoxNews. https://t.co/gLuMitRitg"
"1460408339000","10833","719630850716000257","False","2695","Leaving for Albany, New York now, massive crowd expected. Very exciting!"
"1460408322000","9238","719630780499128320","False","3433","Why does the liberal media think Bill O'Reilly  (@oreillyfactor) is a complete and total vulgarian? I don't think so!"
"1460407253000","6925","719626295248863232","False","4079","Colorado Trump Delegates Scratched from Ballots at GOP Convention https://t.co/WLkmYjJJR9"
"1460388591000","11918","719548022871482370","False","5612","This is happening all over our country—great people being disenfranchised by\npoliticians. Repub party is in trouble! https://t.co/wNXRqVl9Uu"
"1460377271000","6614","719500540657459201","False","1831","""@AnnesLimo: @realDonaldTrump @WVTTS1017 Thanks for Rochester rally.""  Great people, thank you!"
"1460373523000","6443","719484822834581504","False","1588","""@WVTTS1017: @realDonaldTrump just listened to you on fox. I love you so much.""  Thank you!"
"1460373497000","7218","719484713182838784","False","1968","""@autoprofessor17: @realDonaldTrump Great job on Fox n Friends this morning. Very well spoken and presidential. #TrumpTrain"""
"1460373436000","8458","719484455556161538","False","3189","""@TimeHasCome1: @WayneDupreeShow @ThePatriot143 Trump needs to hold a massive protest rally in Colorado. He'd get 100k &amp; own the news cycle"""
"1460371501000","5887","719476340576100353","False","1233","I will be interviewed on @foxandfriends at 7:00 A.M. Enjoy!"
"1460335856000","21528","719326834538778625","False","8976","The people of Colorado had their vote taken away from them by the phony politicians. Biggest story in politics. This will not be allowed!"
"1460334534000","22651","719321288301486081","False","8277","How is it possible that the people of the great State of Colorado never got to vote in the Republican Primary? Great anger - totally unfair!"
"1460316230000","6837","719244517929578496","False","2780","#MakeAmericaGreatAgain #Trump2016\nhttps://t.co/TvFgM4TqKj"
"1460296077000","21532","719159990834081794","False","7975","I win a state in votes and then get non-representative delegates because they are offered all sorts of goodies by Cruz campaign. Bad system!"
"1460295623000","11680","719158083684069376","False","4196","The @nytimes purposely covers me so inaccurately. I want other nations to pay the U.S. for our defense of them. We are the suckers-no more!"
"1460287789000","6985","719125225728827396","False","2904","""@agentvf: New Jersey Man Joseph Hornick Willing to Go to Jail for Flying Trump Flag - Breitbart https://t.co/zky3vlOJu4  @Q102Philly"""
"1460287538000","5637","719124172903997441","False","1693","""@getreal1234: @realDonaldTrump @Kids123Nicholas @gqforbes @RepTomMarino let's go Pa he has my vote Go Trump"""
"1460258250000","6942","719001329759363072","False","2109","""@jlopez05391: @realDonaldTrump Rochester loves you! See you tomorrow! #MakeAmericaGreatAgain #Trump2016 #TrumpTrain"" A big crowd!"
"1460257816000","10427","718999512283484160","False","4097","""@becker_berta: @vivhall3 @Reince Millions more will burn their Republican registration if GOP continues to subvert the will of the people."""
"1460257528000","9891","718998304810512385","False","3572","""@metalmom888:  @Theresa_Cali If the GOP screws Trump, his millions will walk from the GOP never to return! They better think long and hard"""
"1460257496000","8244","718998170315976708","False","2863","""@AnnCoulter: GOP is trying to steal nomination from the winner (Trump) not block an insurgent catching up 2 frontrunner (Sanders)."
"1460257379000","8298","718997676747067392","False","2706","""@governor_savage: @realDonaldTrump is the only person who can save us from this corrupt political mess. #MakeAmericaGreatAgain"""
